trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1865,False,"{'e': 0.02315584223237446, 'a': 0.5}",20,12,15.857238080985764,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'e': 0.023149636727175963, 'a': 0.5}",25,20,9.838376290548876,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'e': 0.023143436208321693, 'a': 0.5}",35,13,36.06477325882209,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'e': 0.023137240669137377, 'a': 0.5}",25,11,16.72090078456141,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'e': 0.02313105010296125, 'a': 0.5}",20,14,12.298496486983653,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1870,False,"{'e': 0.023124864503144014, 'a': 0.5}",20,14,12.986528198611007,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'e': 0.02311868386304882, 'a': 0.5}",20,10,-0.46158013046114466,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1872,False,"{'e': 0.023112508176051212, 'a': 0.5}",30,18,18.75643607039504,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'e': 0.023106337435539137, 'a': 0.5}",25,19,0.21336472949668117,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1874,False,"{'e': 0.023100171634912875, 'a': 0.5}",25,12,12.187646498083696,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1875,False,"{'e': 0.023094010767585032, 'a': 0.5}",20,14,11.334710383582241,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'e': 0.02308785482698051, 'a': 0.5}",20,5,25.78275589798482,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'e': 0.023081703806536465, 'a': 0.5}",20,10,20.649954714377547,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'e': 0.02307555769970229, 'a': 0.5}",20,16,7.239568930045314,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'e': 0.02306941649993959, 'a': 0.5}",25,4,32.17652630546162,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'e': 0.023063280200722125, 'a': 0.5}",20,11,17.42511402576734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'e': 0.02305714879553582, 'a': 0.5}",20,13,12.04092426537766,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'e': 0.023051022277878704, 'a': 0.5}",30,20,-3.6571322627176137,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1883,False,"{'e': 0.023044900641260895, 'a': 0.5}",30,3,1.6316480718354376,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
1884,False,"{'e': 0.02303878387920457, 'a': 0.5}",35,15,28.961612478381355,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'e': 0.023032671985243936, 'a': 0.5}",25,8,32.648516453115356,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'e': 0.0230265649529252, 'a': 0.5}",20,9,20.170497164184326,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'e': 0.023020462775806542, 'a': 0.5}",25,19,13.014513422328951,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'e': 0.023014365447458086, 'a': 0.5}",20,0,30.3357689375041,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1889,False,"{'e': 0.023008272961461865, 'a': 0.5}",20,16,6.625494086169832,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'e': 0.023002185311411807, 'a': 0.5}",25,13,23.639228574841745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'e': 0.022996102490913696, 'a': 0.5}",25,18,13.371104602108929,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'e': 0.022990024493585143, 'a': 0.5}",30,12,26.709680864975528,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'e': 0.022983951313055563, 'a': 0.5}",20,0,29.96872058627466,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1894,False,"{'e': 0.022977882942966148, 'a': 0.5}",25,17,15.044366383510893,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'e': 0.02297181937696983, 'a': 0.5}",20,15,10.748527351164874,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'e': 0.02296576060873127, 'a': 0.5}",25,0,37.614675515992815,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1897,False,"{'e': 0.0229597066319268, 'a': 0.5}",20,8,21.021751421314008,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'e': 0.02295365744024443, 'a': 0.5}",20,1,29.10136519130392,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'e': 0.02294761302738381, 'a': 0.5}",30,15,29.05414999885,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'e': 0.022941573387056175, 'a': 0.5}",20,5,20.845989949491077,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'e': 0.02293553851298437, 'a': 0.5}",20,12,15.97763587688205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'e': 0.022929508398902763, 'a': 0.5}",25,17,14.60051696836507,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'e': 0.022923483038557266, 'a': 0.5}",20,13,13.469681455022876,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'e': 0.022917462425705283, 'a': 0.5}",20,10,18.259342009015743,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'e': 0.02291144655411569, 'a': 0.5}",20,16,8.918378677566317,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'e': 0.022905435417568808, 'a': 0.5}",20,2,27.566222846371716,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'e': 0.02289942900985637, 'a': 0.5}",20,7,23.446154286469852,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'e': 0.022893427324781505, 'a': 0.5}",35,20,20.821653600367107,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'e': 0.022887430356158697, 'a': 0.5}",30,20,17.668752890384837,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'e': 0.022881438097813775, 'a': 0.5}",30,13,29.786757662747007,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1911,False,"{'e': 0.022875450543583874, 'a': 0.5}",20,9,20.958299072349444,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'e': 0.022869467687317412, 'a': 0.5}",30,12,34.77518729250166,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'e': 0.022863489522874057, 'a': 0.5}",25,13,22.618456379385908,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'e': 0.022857516044124723, 'a': 0.5}",25,7,33.18145839676025,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'e': 0.022851547244951503, 'a': 0.5}",25,19,5.462704868134507,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'e': 0.02284558311924769, 'a': 0.5}",20,13,13.380711357422165,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'e': 0.022839623660917723, 'a': 0.5}",25,17,7.182150239963365,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'e': 0.022833668863877152, 'a': 0.5}",20,11,18.297496377369175,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'e': 0.02282771872205264, 'a': 0.5}",20,10,19.707577615544313,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'e': 0.02282177322938192, 'a': 0.5}",30,24,12.029836815947025,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'e': 0.02281583237981377, 'a': 0.5}",20,8,23.49602071357685,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'e': 0.022809896167307987, 'a': 0.5}",25,11,22.20858437977215,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'e': 0.02280396458583536, 'a': 0.5}",20,0,35.02158182012268,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1924,False,"{'e': 0.02279803762937766, 'a': 0.5}",20,14,11.19130947024656,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'e': 0.02279211529192759, 'a': 0.5}",30,5,30.933054092527822,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'e': 0.022786197567488776, 'a': 0.5}",25,8,31.17686448060654,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'e': 0.02278028445007573, 'a': 0.5}",25,12,25.322930161717967,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'e': 0.022774375933713845, 'a': 0.5}",20,3,27.987321416847703,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'e': 0.022768472012439346, 'a': 0.5}",20,12,15.313259235095712,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'e': 0.02276257268029927, 'a': 0.5}",30,2,36.112280139254686,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'e': 0.022756677931351457, 'a': 0.5}",30,20,18.992774486727086,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'e': 0.022750787759664503, 'a': 0.5}",25,17,17.77007397430424,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'e': 0.022744902159317754, 'a': 0.5}",20,0,25.415871550289953,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1934,False,"{'e': 0.022739021124401262, 'a': 0.5}",25,13,10.706790709781442,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1935,False,"{'e': 0.022733144649015782, 'a': 0.5}",20,8,21.30660011093379,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'e': 0.022727272727272728, 'a': 0.5}",25,11,21.602898833952427,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1937,False,"{'e': 0.022721405353294154, 'a': 0.5}",25,7,22.603754399837953,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'e': 0.02271554252121273, 'a': 0.5}",20,9,16.502476504603994,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'e': 0.022709684225171733, 'a': 0.5}",20,10,17.663657002573547,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'e': 0.022703830459324992, 'a': 0.5}",30,10,-15.754644240772448,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1941,False,"{'e': 0.022697981217836876, 'a': 0.5}",20,0,28.540576173664476,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1942,False,"{'e': 0.02269213649488229, 'a': 0.5}",20,16,7.306113278933944,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'e': 0.02268629628464662, 'a': 0.5}",20,10,17.345694280401354,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'e': 0.022680460581325723, 'a': 0.5}",25,16,15.560626648305563,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'e': 0.02267462937912591, 'a': 0.5}",20,11,16.67171003341398,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1946,False,"{'e': 0.022668802672263903, 'a': 0.5}",20,14,13.621356155375475,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'e': 0.022662980454966827, 'a': 0.5}",25,16,16.103350686757345,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'e': 0.02265716272147219, 'a': 0.5}",20,10,15.404540366641537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'e': 0.022651349466027825, 'a': 0.5}",30,6,44.59242267761426,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'e': 0.022645540682891915, 'a': 0.5}",30,13,28.8968029617273,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'e': 0.022639736366332933, 'a': 0.5}",20,7,24.141366069307622,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'e': 0.022633936510629633, 'a': 0.5}",20,16,8.679094416050033,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'e': 0.02262814111007102, 'a': 0.5}",25,8,12.749736483232844,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1954,False,"{'e': 0.02262235015895634, 'a': 0.5}",20,14,11.017516815632414,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'e': 0.02261656365159503, 'a': 0.5}",20,9,21.00509125727747,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'e': 0.022610781582306727, 'a': 0.5}",25,18,11.625911941544246,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'e': 0.02260500394542122, 'a': 0.5}",20,11,14.531676162380307,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'e': 0.022599230735278437, 'a': 0.5}",30,11,29.426300510825467,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'e': 0.02259346194622841, 'a': 0.5}",20,15,8.256655367538547,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'e': 0.022587697572631283, 'a': 0.5}",20,16,5.789436378729313,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1961,False,"{'e': 0.022581937608857242, 'a': 0.5}",20,16,6.855433039990282,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1962,False,"{'e': 0.022576182049286544, 'a': 0.5}",20,2,29.537340285767943,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'e': 0.022570430888309446, 'a': 0.5}",25,8,32.70236981162136,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'e': 0.02256468412032621, 'a': 0.5}",30,17,21.442083716830133,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'e': 0.022558941739747075, 'a': 0.5}",20,15,10.013740192890973,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'e': 0.022553203740992234, 'a': 0.5}",35,13,38.84626174985773,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1967,False,"{'e': 0.0225474701184918, 'a': 0.5}",25,13,19.69391000519073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'e': 0.022541740866685808, 'a': 0.5}",20,13,13.704519450301017,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'e': 0.022536015980024166, 'a': 0.5}",20,8,17.647587669829203,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'e': 0.022530295452966646, 'a': 0.5}",30,22,14.643811450690656,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1971,False,"{'e': 0.022524579279982866, 'a': 0.5}",20,12,15.029111672829533,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'e': 0.022518867455552247, 'a': 0.5}",30,0,39.90233742533028,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1973,False,"{'e': 0.02251315997416402, 'a': 0.5}",20,8,19.80700350855241,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'e': 0.022507456830317185, 'a': 0.5}",25,7,23.57407710462677,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'e': 0.022501758018520477, 'a': 0.5}",20,12,13.695358965160978,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'e': 0.022496063533292376, 'a': 0.5}",25,14,21.186335633295748,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'e': 0.022490373369161064, 'a': 0.5}",20,9,16.55819315433807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'e': 0.022484687520664393, 'a': 0.5}",25,14,19.896301184951284,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1979,False,"{'e': 0.022479005982349896, 'a': 0.5}",30,10,37.36652433698334,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'e': 0.022473328748774737, 'a': 0.5}",20,0,29.454713544149083,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1981,False,"{'e': 0.02246765581450569, 'a': 0.5}",25,20,13.484825707592407,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'e': 0.02246198717411914, 'a': 0.5}",20,0,24.80313182822984,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'e': 0.022456322822201027, 'a': 0.5}",25,12,21.412965480649845,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'e': 0.022450662753346864, 'a': 0.5}",20,7,21.675451772870126,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'e': 0.02244500696216168, 'a': 0.5}",20,9,5.816397585533162,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1986,False,"{'e': 0.02243935544326001, 'a': 0.5}",30,16,21.50131583582952,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'e': 0.0224337081912659, 'a': 0.5}",20,6,2.8574908828655152,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1988,False,"{'e': 0.02242806520081283, 'a': 0.5}",25,13,20.204699802640974,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'e': 0.02242242646654375, 'a': 0.5}",30,5,43.0552092767979,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'e': 0.022416791983111015, 'a': 0.5}",20,12,15.248157954484334,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'e': 0.022411161745176402, 'a': 0.5}",20,1,29.116483071789993,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'e': 0.022405535747411044, 'a': 0.5}",20,10,9.456237763416677,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1993,False,"{'e': 0.02239991398449545, 'a': 0.5}",20,10,17.576192776466424,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'e': 0.022394296451119462, 'a': 0.5}",20,9,17.533636034584138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'e': 0.022388683141982252, 'a': 0.5}",25,19,13.824951767419655,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'e': 0.02238307405179226, 'a': 0.5}",20,12,15.403763547706497,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'e': 0.02237746917526723, 'a': 0.5}",20,7,23.27546746887746,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'e': 0.022371868507134143, 'a': 0.5}",20,2,-10.093690971060923,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1999,False,"{'e': 0.02236627204212922, 'a': 0.5}",20,14,10.855961505173363,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'e': 0.022360679774997897, 'a': 0.5}",20,0,31.688347919894213,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2001,False,"{'e': 0.022355091700494795, 'a': 0.5}",25,7,25.070987954785885,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'e': 0.02234950781338371, 'a': 0.5}",25,16,17.573972603622487,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'e': 0.02234392810843759, 'a': 0.5}",20,16,8.85971237443758,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'e': 0.022338352580438516, 'a': 0.5}",20,6,20.783697893008807,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'e': 0.02233278122417767, 'a': 0.5}",25,3,32.698764983564935,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'e': 0.022327214034455325, 'a': 0.5}",20,15,9.216241988092001,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'e': 0.022321651006080835, 'a': 0.5}",25,9,25.25791566011207,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'e': 0.02231609213387259, 'a': 0.5}",25,0,33.53180259514551,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2009,False,"{'e': 0.02231053741265801, 'a': 0.5}",20,10,16.765431450196026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'e': 0.022304986837273527, 'a': 0.5}",20,12,16.62271592963999,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2011,False,"{'e': 0.02229944040256456, 'a': 0.5}",25,9,25.728903385011204,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'e': 0.02229389810338549, 'a': 0.5}",25,11,10.744166965268112,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2013,False,"{'e': 0.02228835993459966, 'a': 0.5}",25,7,30.002954536548444,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'e': 0.02228282589107932, 'a': 0.5}",30,19,17.53960506117066,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'e': 0.022277295967705647, 'a': 0.5}",20,0,33.439532558834834,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2016,False,"{'e': 0.0222717701593687, 'a': 0.5}",20,3,26.24636770798779,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'e': 0.0222662484609674, 'a': 0.5}",25,10,26.156459516918414,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'e': 0.02226073086740952, 'a': 0.5}",25,11,26.42148203300932,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'e': 0.02225521737361166, 'a': 0.5}",20,11,17.79406586030179,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'e': 0.02224970797449924, 'a': 0.5}",20,14,8.895821596773798,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'e': 0.022244202665006454, 'a': 0.5}",20,12,13.8941527491533,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'e': 0.022238701440076274, 'a': 0.5}",30,16,22.180184956012152,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2023,False,"{'e': 0.022233204294660427, 'a': 0.5}",20,13,13.781276461182122,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'e': 0.022227711223719353, 'a': 0.5}",20,7,24.330291241958648,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'e': 0.022222222222222223, 'a': 0.5}",25,0,33.02493698378451,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2026,False,"{'e': 0.022216737285146886, 'a': 0.5}",20,8,23.22472421044988,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'e': 0.02221125640747988, 'a': 0.5}",25,18,13.458531837362969,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'e': 0.02220577958421638, 'a': 0.5}",20,0,29.399244133418815,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2029,False,"{'e': 0.02220030681036019, 'a': 0.5}",25,5,34.069856822540274,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'e': 0.022194838080923766, 'a': 0.5}",30,14,31.151619314374674,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'e': 0.022189373390928115, 'a': 0.5}",25,16,13.402997347411159,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'e': 0.022183912735402846, 'a': 0.5}",30,5,37.28984783972951,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'e': 0.02217845610938612, 'a': 0.5}",25,13,26.083082199487045,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'e': 0.022173003507924643, 'a': 0.5}",20,15,9.271993397501848,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'e': 0.022167554926073633, 'a': 0.5}",20,16,7.100530709764449,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'e': 0.022162110358896814, 'a': 0.5}",20,14,12.902608184906327,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'e': 0.02215666980146639, 'a': 0.5}",25,16,14.858526697609218,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'e': 0.022151233248863027, 'a': 0.5}",30,18,20.714477001124006,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'e': 0.022145800696175846, 'a': 0.5}",30,20,17.502318548564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'e': 0.02214037213850238, 'a': 0.5}",20,9,19.69889167953672,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'e': 0.02213494757094859, 'a': 0.5}",25,10,28.685652952433344,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'e': 0.022129526988628804, 'a': 0.5}",20,14,10.166397945686894,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'e': 0.022124110386665733, 'a': 0.5}",25,11,25.58147750502876,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'e': 0.02211869776019044, 'a': 0.5}",25,7,30.46214497027967,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'e': 0.022113289104342324, 'a': 0.5}",25,8,29.83288692202183,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'e': 0.022107884414269093, 'a': 0.5}",30,6,38.36455376248948,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'e': 0.02210248368512676, 'a': 0.5}",20,6,24.116856895664654,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
